metric_id,stat_date,impressions,clicks,engagements,reach,booking_requests,confirmed_bookings,revenue,placement_id
98415,2023-11-08,331413,16542,434,206142,9416,533,1097120.32,493
98416,2023-11-14,464276,3362,3017,283887,9785,760,1836349.4,493
98417,2023-11-17,158874,7820,1222,114087,8324,1335,5989180.42,493
98418,2023-11-27,188143,1428,739,113655,3594,670,3321215.91,493
98419,2023-11-28,417247,5894,1898,163679,1034,301,504627.54,493
98420,2023-11-29,450784,3212,3445,236537,2704,542,1974965.64,493
98421,2023-12-01,368567,11995,3319,192968,7328,2145,4460178.57,493
98422,2023-12-02,328171,5847,640,184753,1505,439,1860035.25,493
98423,2023-12-04,240726,9468,1632,163333,6562,1874,5401614.26,493
98424,2023-12-05,405210,10555,2716,225228,1301,241,275938.56,493
98425,2023-12-09,179144,8261,1206,112122,9866,2656,4110316.0,493
98426,2023-12-12,351803,2139,548,235458,3231,403,1438957.84,493
98427,2023-12-18,94243,2604,109,43966,7327,1053,3760549.83,493
98428,2023-12-20,194654,1215,1716,117362,2397,162,500884.96,493
98429,2023-12-21,48436,1688,453,24751,3910,1071,5235209.85,493
98430,2023-12-22,18375,198,27,8687,7001,697,584419.88,493
98431,2023-12-24,108058,3717,891,80081,6624,1735,2253073.46,493
98432,2023-12-25,72659,2864,686,57947,6888,1701,8277445.84,493
98433,2023-12-31,203978,4485,301,127236,2372,187,680663.45,493
98434,2024-01-02,297259,1440,2310,241839,2248,311,625136.52,493
98435,2024-01-11,97784,2226,230,30172,6078,881,1003845.75,493
98436,2024-01-14,271806,5499,2205,154517,2596,685,377656.51,493
98437,2024-01-17,281352,10394,1547,204739,5178,1542,4868963.87,493
98438,2024-01-19,205675,1116,1636,184003,608,146,276808.8,493
98439,2024-01-20,224658,771,1713,141126,8177,1109,1903148.82,493
98440,2024-01-21,94597,4696,186,46238,7376,649,1597262.16,493
98441,2024-01-23,195336,6989,1475,151863,5877,1594,2996910.95,493
98442,2024-01-24,36625,481,223,22080,7384,463,1277288.63,493
98443,2024-01-25,358616,10285,1928,320601,1179,127,200552.59,493
98444,2024-01-27,13471,588,58,9223,3907,386,1541667.17,493
98445,2024-01-30,248951,626,2325,128646,644,190,193753.48,493
98446,2024-01-31,339794,9559,2717,193717,5854,1068,885050.88,493
98447,2024-02-01,445179,1966,976,163246,8541,2208,3115094.91,493
98448,2024-02-04,446677,6962,2994,383019,3382,731,1125039.84,493
98449,2024-02-05,307230,429,2722,261899,5373,1525,4245578.33,493
98450,2024-02-09,25522,500,174,10652,5858,513,1773557.65,493
98451,2024-02-10,338788,13535,3341,152743,3553,669,1846057.04,493
98452,2024-02-14,46687,1759,451,28793,6798,1701,2583453.37,493
98453,2024-02-15,244752,805,2032,109644,5200,1183,3609112.06,493
98454,2024-02-21,401235,6999,1700,121082,2752,450,1660614.05,493
98455,2024-02-26,108296,5128,553,47503,3089,591,1653590.84,493
98456,2024-03-01,380274,14070,685,257681,5937,351,303911.71,493
98457,2024-03-03,278259,13446,1558,131818,4158,1183,5393270.44,493
98458,2024-03-11,145390,7136,858,106004,6919,1055,3428083.35,493
98459,2024-03-12,355088,12111,1739,307179,3649,343,763397.6,493
98460,2024-03-13,222796,5818,1970,160322,8461,2407,7617659.52,493
98461,2024-03-17,437440,14506,2782,347416,8054,1484,3405213.06,493
98462,2024-03-22,451426,16777,982,305907,9628,1062,2493148.18,493
98463,2024-03-25,410901,10522,945,228361,9429,625,1376273.23,493
98464,2024-03-26,296088,9406,917,120452,5097,314,1131837.0,493
98465,2024-03-29,328527,15932,3097,140881,4802,902,2186352.81,493
98466,2024-04-01,173890,6380,1336,108198,8281,1633,4412527.91,493
98467,2024-04-02,323859,3605,1613,184553,5430,1625,3417403.16,493
98468,2024-04-06,12579,353,87,5466,129,9,32652.08,493
98469,2024-04-10,149249,6076,968,57806,4409,735,2259595.46,493
98470,2024-04-12,50624,834,440,40567,5181,507,795226.58,493
98471,2024-04-13,373610,9653,2028,219381,2690,366,837000.11,493
98472,2024-04-16,422337,4999,2370,322315,4279,852,2607586.57,493
98473,2024-04-18,404188,15043,1531,307681,4456,829,1059095.33,493
98474,2024-04-19,449302,17776,1582,379732,2257,481,1657080.87,493
98475,2024-04-20,243836,9883,2206,209175,3320,971,3389708.42,493
98476,2024-04-22,43180,1201,331,30502,4765,562,1338838.32,493
98477,2024-04-23,14658,432,118,10593,5059,682,1489737.08,493
98478,2024-04-25,377741,6207,1378,319659,6251,1853,1764911.04,493
98479,2024-04-27,215265,10030,724,74784,8155,1056,3306755.65,493
98480,2024-05-09,215021,9671,864,69435,9401,2613,8086975.18,493
98481,2024-05-10,331783,4636,2504,225466,4688,1013,3463323.97,493
98482,2024-05-11,137218,4482,1298,122573,9491,2246,6443409.0,493
98483,2024-05-15,332970,15531,2817,103502,2176,344,567850.74,493
98484,2024-05-19,280982,12062,730,204949,4270,1152,3627480.03,493
98485,2024-05-28,66806,1727,646,22412,1470,357,214063.42,493
98486,2024-06-01,388510,2646,2575,269044,3003,279,861349.38,493
98487,2024-06-02,247046,10606,400,180988,4243,436,1624276.8,493
98488,2024-06-07,397855,11088,3606,327368,1764,478,1912245.01,493
98489,2024-06-08,418423,15520,730,364056,2546,655,932839.21,493
98490,2024-06-09,443279,9419,3259,279223,3945,707,3313750.03,493
98491,2024-06-10,162135,6189,901,70806,2188,215,546347.03,493
98492,2024-06-11,81225,1807,518,61865,3633,698,556870.38,493
98493,2024-06-16,414454,12727,2007,304807,5281,1076,3103762.98,493
98494,2024-06-17,260749,5973,1162,136773,5142,924,801311.58,493
98495,2024-06-18,44606,848,145,29059,8208,2375,10002752.12,493
98496,2024-06-22,370149,1386,2420,219040,3529,561,2350515.37,493
98497,2024-06-23,98105,4696,284,53023,7148,360,1708622.02,493
98498,2024-06-25,96720,3743,454,60030,8955,610,1433106.08,493
98499,2024-06-26,305706,6856,1115,138147,2782,548,2474226.42,493
98500,2024-06-27,7640,375,69,3032,2984,725,3193289.36,493
98501,2024-06-29,315505,580,1622,132466,1835,417,440034.69,493
98502,2024-07-01,10433,336,21,5602,6426,1115,3489171.7,493
98503,2024-07-02,416777,15211,2335,311730,9912,701,1254490.75,493
98504,2024-07-04,92521,1671,663,51287,2445,439,1746212.26,493
98505,2024-07-10,440229,10765,3532,239184,7735,928,619642.51,493
98506,2024-07-12,293381,11510,2522,178031,6190,830,3246678.97,493
98507,2024-07-13,181771,7753,1344,124381,2266,357,997799.45,493
98508,2024-07-17,349666,13512,1239,294945,5907,1487,3068308.14,493
98509,2024-07-22,281873,8469,728,185314,9977,1629,6650665.62,493
98510,2024-07-27,82056,705,762,63872,2215,477,311128.51,493
98511,2024-07-30,251596,3279,1381,127223,4688,922,1627148.75,493
98512,2024-07-31,179015,4230,1564,67042,6491,421,721773.59,493
98513,2024-08-02,224779,7835,1755,153557,903,62,53738.97,493
98514,2024-08-03,273177,4824,2701,149481,1062,218,385825.44,493
98515,2024-08-04,153139,5172,162,50021,3967,206,124653.37,493
98516,2024-08-07,166848,461,792,148999,7666,1881,1391548.19,493
98517,2024-08-09,353043,7505,2178,222566,3176,639,1222439.46,493
98518,2024-08-10,445635,5549,4359,345525,9884,2293,2501867.54,493
98519,2024-08-13,290365,562,1781,240658,4044,721,3153565.79,493
98520,2024-08-19,426934,14345,580,236157,8597,772,661845.51,493
98521,2024-08-22,474236,14292,4714,268114,5073,451,924383.62,493
98522,2024-08-24,93468,3238,808,41608,6074,1787,8233807.75,493
98523,2024-08-26,352152,9784,2959,272000,5032,613,1705652.61,493
98524,2024-08-28,269676,2760,385,87192,1194,248,806770.07,493
98525,2024-08-31,54244,2583,115,42910,5504,1442,5919150.19,493
98526,2024-09-01,153759,5417,645,64163,8966,2578,3945312.04,493
98527,2024-09-03,277487,6724,1259,165274,270,78,321584.32,493
98528,2024-09-09,372538,975,941,210181,5762,1434,3017633.97,493
98529,2024-09-11,364367,5097,1420,198036,6462,1846,7839095.88,493
98530,2024-09-18,400387,1073,2199,191312,5881,1219,4272737.94,493
98531,2024-09-20,14412,503,47,7870,163,26,106308.29,493
98532,2024-09-25,451453,16018,1320,334600,239,47,123586.78,493
98533,2024-09-26,98142,855,935,36910,8025,1785,6749603.22,493
98534,2024-09-27,21305,630,93,7006,3973,807,3205086.23,493
98535,2024-09-30,138425,6127,843,97326,2549,401,534324.67,493
98536,2024-10-03,266509,11819,453,187365,7805,577,1186384.76,493
98537,2024-10-05,87807,3586,405,45552,5315,751,2095995.13,493
98538,2024-10-24,169997,286,1346,150828,4298,511,1758833.18,493
98539,2024-10-29,284560,8247,794,110673,6404,1154,4369856.99,493
98540,2024-11-10,348515,3202,1789,281453,4659,1304,3940423.49,493
98541,2024-11-11,117559,4164,192,37102,4146,982,3390875.41,493
98542,2024-11-13,315392,9867,2025,131895,78,7,22757.84,493
98543,2024-11-16,355324,12456,1783,163875,5215,403,819180.01,493
98544,2024-11-17,240133,289,1433,125053,2524,186,201702.77,493
98545,2024-11-19,213634,2523,1043,97410,5747,455,1339786.34,493
98546,2024-11-26,136504,894,1051,95204,7159,1853,4409984.43,493
98547,2024-11-28,127351,3863,984,107337,3500,440,2189356.8,493
98548,2024-12-02,141088,3097,1140,115876,6528,1579,3349847.15,493
98549,2024-12-04,87371,2385,218,49671,8613,2443,11300981.38,493
98550,2024-12-05,329878,1552,2913,211493,3722,899,2768293.09,493
98551,2024-12-07,418123,19617,3047,266617,3956,718,2496776.04,493
98552,2024-12-12,377203,16664,2170,251481,5754,1214,5332872.09,493
98553,2024-12-15,455414,10013,748,407388,5749,955,4594856.69,493
98554,2024-12-17,66521,1186,588,43059,3486,305,1394517.35,493
98555,2024-12-21,453673,9411,4122,229127,3352,462,1029883.97,493
98556,2025-01-01,486129,14933,3898,173933,3216,485,644098.45,493
98557,2025-01-02,24271,927,121,12137,7898,1119,5301513.28,493
98558,2025-01-12,332075,7133,428,122648,5247,1141,1086469.96,493
98559,2025-01-13,210790,3268,1763,75336,3637,610,2072465.04,493
98560,2025-01-17,18957,393,167,16889,9528,2355,8537874.21,493
98561,2025-01-20,361968,1546,2703,307255,2773,259,907575.14,493
98562,2025-01-23,410526,5008,2446,299317,4645,1387,5359753.73,493
98563,2025-01-26,326277,3025,3082,285827,9436,1817,2448873.36,493
98564,2025-01-30,404033,6247,2733,247330,9640,1392,2874331.62,493
98565,2025-02-05,334920,1324,1725,284180,2328,369,1251320.25,493
98566,2025-02-06,409151,10046,1794,174935,2262,645,1911529.28,493
98567,2025-02-08,368513,7420,3334,156324,7018,1987,7876923.44,493
98568,2025-02-09,362022,17813,2654,136307,1068,94,453660.66,493
98569,2025-02-12,20423,910,96,6129,4880,1323,677829.79,493
98570,2025-02-13,65130,659,159,54902,3341,291,1185018.08,493
98571,2025-02-15,411250,6745,1166,298119,2087,607,367530.86,493
98572,2025-02-17,241852,6893,1328,126387,9362,2726,9965804.69,493
98573,2025-02-20,16282,785,20,6187,2216,146,156969.37,493
98574,2025-02-21,48097,1800,244,25804,6928,549,2377452.53,493
98575,2025-02-22,122195,1948,155,82671,6121,1624,3585773.45,493
98576,2025-03-01,211887,4956,1828,69412,4783,704,1468987.86,493
98577,2025-03-06,98306,2550,204,65892,6757,753,1948867.77,493
98578,2025-03-10,454459,9718,1274,256780,5283,1495,3896221.02,493
98579,2025-03-11,2976,132,18,1527,3204,456,686606.32,493
98580,2025-03-12,124370,5442,1009,66759,4433,593,2734703.17,493
98581,2025-03-16,289114,8270,2149,182106,4483,1207,3040306.69,493
98582,2025-03-18,293924,7615,2507,257068,8044,1515,6525732.09,493
98583,2025-03-21,69828,2533,106,29069,4190,943,3496802.19,493
98584,2025-03-29,28924,281,81,22109,6890,1640,3096671.37,493
98585,2025-03-30,248356,2619,1914,187749,6241,959,1830153.28,493
98586,2025-04-07,384538,3594,3244,269272,8170,531,1120354.85,493
98587,2025-04-09,138736,3550,1047,83271,7339,1053,1964836.61,493
98588,2025-04-12,293774,4895,1220,249694,7750,1012,1771941.53,493
98589,2025-04-19,337519,6453,2661,224450,7373,1236,5259166.98,493
98590,2025-04-20,242768,9957,363,92688,3283,408,322189.94,493
98591,2025-04-23,147715,3090,1246,95584,1263,110,287893.74,493
98592,2025-04-28,285733,12016,1402,210500,1252,157,653405.74,493
98593,2025-04-29,232967,5119,2320,129673,3599,189,248222.31,493
98594,2025-04-30,218946,10875,2124,137489,7181,1643,6645389.22,493
98595,2025-05-01,185507,1782,1831,123542,3328,371,1634454.28,493
98596,2025-05-09,458730,2561,3042,320818,5734,993,4378091.51,493
98597,2025-05-16,219984,5009,504,155765,2146,438,1487996.74,493
98598,2025-05-17,127204,1090,563,51483,7119,1890,1346921.56,493
98599,2025-05-19,65822,2746,492,47799,9344,594,2397762.67,493
98600,2025-05-20,419827,9177,979,168713,6611,1692,7255955.7,493
98601,2023-11-01,336005,3354,1703,105969,4640,421,487409.26,494
98602,2023-11-02,476935,16741,924,248489,3095,681,1439243.86,494
98603,2023-11-05,129536,5639,697,62475,1101,82,287088.7,494
98604,2023-11-06,168923,2344,1445,141110,8469,1358,3972227.33,494
98605,2023-11-07,63492,1601,205,23880,5332,907,887561.33,494
98606,2023-11-10,282830,9393,317,111341,8616,931,2310048.38,494
98607,2023-11-11,300909,14452,976,146308,6713,339,1336999.32,494
98608,2023-11-14,324319,7707,568,274958,4796,498,268397.39,494
98609,2023-11-19,189657,4720,778,100550,2004,464,1037845.15,494
98610,2023-11-24,317786,10259,1894,276114,9539,2253,10037991.41,494
98611,2023-11-28,257592,5856,1693,133487,8244,2263,2377552.72,494
98612,2023-11-30,394512,15654,2235,205105,4627,1106,3175314.6,494
98613,2023-12-02,458733,17822,1465,237107,201,51,241403.72,494
98614,2023-12-14,300489,9480,535,154039,1258,188,475771.2,494
98615,2023-12-16,80494,3609,366,38452,146,12,44900.71,494
98616,2023-12-18,163901,5969,485,49541,921,229,1059752.71,494
98617,2023-12-21,430511,1794,3139,203777,5489,1451,6485492.37,494
98618,2023-12-26,117276,2868,957,67359,5296,1582,5408486.12,494
98619,2023-12-29,133738,2480,687,105722,6821,582,2067001.61,494
98620,2023-12-31,38429,1333,171,28376,6909,737,1205615.17,494
98621,2024-01-01,498692,6219,1394,364547,5052,801,783706.75,494
98622,2024-01-05,47795,1086,326,21590,354,33,19207.8,494
98623,2024-01-10,358543,13975,1221,124418,9154,2394,7740537.58,494
98624,2024-01-16,209938,6665,1733,65424,2679,299,528734.94,494
98625,2024-01-18,43351,556,177,30785,9130,2189,9290206.97,494
98626,2024-01-23,215723,9363,562,156562,6401,1794,5663520.44,494
98627,2024-01-24,85322,4012,496,41882,4368,389,1333280.66,494
98628,2024-01-25,258205,4799,2407,87194,3328,761,3678594.61,494
98629,2024-01-26,239250,10484,554,77575,855,71,37582.38,494
98630,2024-02-01,359519,7816,1415,204334,2592,729,2000570.33,494
98631,2024-02-03,81076,3720,185,57769,8856,1320,5176285.95,494
98632,2024-02-06,97528,1198,409,64173,6352,916,1367122.13,494
98633,2024-02-08,374566,11025,1515,128198,6179,1341,1740298.5,494
98634,2024-02-09,293568,12222,1356,227106,5397,1113,5210263.23,494
98635,2024-02-11,220725,8096,523,126285,7831,1895,1905357.79,494
98636,2024-02-13,390587,15446,1607,127306,3291,798,2960689.79,494
98637,2024-02-14,23339,751,54,18063,1326,385,1123217.1,494
98638,2024-02-16,54610,541,274,20820,309,45,209416.68,494
98639,2024-02-18,407159,1362,2069,313355,4017,912,3797738.45,494
98640,2024-03-06,499238,4034,2695,359796,6913,513,476071.83,494
98641,2024-03-07,275136,11986,1830,153747,8276,1367,5867283.89,494
98642,2024-03-09,323835,5660,2263,104206,6820,525,1311519.44,494
98643,2024-03-13,172450,1380,795,140214,6039,1729,8114634.64,494
98644,2024-03-15,186051,3484,603,134877,7275,1950,5661377.19,494
98645,2024-03-16,338254,13368,1531,233002,1252,321,1163672.07,494
98646,2024-03-17,428421,4355,4207,380279,958,273,294481.78,494
98647,2024-03-18,454377,17399,1322,405548,9370,2757,10232130.03,494
98648,2024-03-19,204668,5092,810,118472,3665,186,128441.34,494
98649,2024-03-20,343504,9335,1077,200538,4228,381,731554.93,494
98650,2024-03-27,68527,2086,227,52423,4898,1257,1652510.89,494
98651,2024-04-02,118255,1305,1067,57417,5354,574,976138.07,494
98652,2024-04-07,320750,5476,2277,152997,4923,590,1122509.72,494
98653,2024-04-13,11677,367,48,8772,585,44,166388.22,494
98654,2024-04-17,179226,1920,1266,142823,3349,433,768461.55,494
98655,2024-04-20,329548,7989,2840,166287,2562,154,490238.65,494
98656,2024-04-24,363220,12009,2792,116943,2466,141,134035.86,494
98657,2024-05-03,397269,18186,3732,123857,7050,511,1667438.61,494
98658,2024-05-06,203293,2353,926,175318,9912,896,1637433.16,494
98659,2024-05-07,14943,73,43,10428,4958,740,2819156.0,494
98660,2024-05-10,353163,7180,2615,206327,8962,1675,3937664.7,494
98661,2024-05-12,144464,6035,1165,44302,7813,1743,2465148.47,494
98662,2024-05-22,404998,11092,980,354006,1979,560,1803361.42,494
98663,2024-05-26,133182,3530,249,57976,6163,1000,3246770.1,494
98664,2024-05-27,137882,4685,283,45341,2164,432,1789823.3,494
98665,2024-05-28,124708,3301,851,86076,699,113,474571.49,494
98666,2024-06-05,479033,1294,888,182045,627,136,505103.37,494
98667,2024-06-09,333652,6461,2966,165901,9687,1307,3928233.38,494
98668,2024-06-11,34552,315,183,11472,6124,971,3036901.73,494
98669,2024-06-16,116543,3322,627,92734,8458,640,2997074.86,494
98670,2024-06-21,190312,435,406,101067,5711,1223,4550778.13,494
98671,2024-06-22,14086,68,132,12278,8872,2009,2854844.44,494
98672,2024-06-25,93307,1816,208,65122,4785,1003,4558436.69,494
98673,2024-06-28,121042,4725,514,71454,2840,224,122826.18,494
98674,2024-06-30,214126,8488,713,93982,1759,203,661742.26,494
98675,2024-07-01,366467,5871,1936,168069,7585,439,734197.57,494
98676,2024-07-02,60637,885,327,48435,3730,704,474241.61,494
98677,2024-07-05,379599,1118,1360,201114,2164,176,567725.49,494
98678,2024-07-08,375613,14387,3024,276920,8511,2123,10215175.2,494
98679,2024-07-10,353972,6176,2764,252083,7771,2066,5558209.36,494
98680,2024-07-14,255251,2171,1377,176137,4741,954,3240234.49,494
98681,2024-07-22,85687,2827,467,62535,716,102,411352.21,494
98682,2024-07-24,422794,10676,2715,185867,7304,1409,5970977.59,494
98683,2024-07-26,132074,1567,393,110283,9439,1064,3224242.85,494
98684,2024-08-01,33522,1096,291,17597,9859,708,3395381.81,494
98685,2024-08-02,127991,3177,615,45107,6296,1731,7658462.77,494
98686,2024-08-10,130926,532,739,117672,6054,1284,6195411.33,494
98687,2024-08-11,50635,1517,236,30235,4200,823,1957588.12,494
98688,2024-08-16,318068,397,855,154637,5164,1436,4948362.63,494
98689,2024-08-17,477296,13370,1977,192206,281,56,102906.06,494
98690,2024-08-22,331644,13883,658,123089,841,71,220583.0,494
98691,2024-08-23,263025,10334,2030,187340,4599,255,135376.91,494
98692,2024-08-25,374571,13966,567,225761,9583,2638,9536632.55,494
98693,2024-09-04,76591,2410,721,46808,4880,767,2538490.09,494
98694,2024-09-05,153705,5270,982,118213,5470,1222,2686036.19,494
98695,2024-09-07,286145,12087,2040,187202,5914,323,366490.12,494
98696,2024-09-15,497425,6420,4290,345149,906,268,524680.09,494
98697,2024-09-19,428303,6214,3195,170477,6395,1221,2345218.55,494
98698,2024-09-20,71233,2210,101,29228,3155,350,249945.59,494
98699,2024-09-21,110063,158,269,83304,7816,1742,7099001.58,494
98700,2024-09-25,20125,761,148,13260,9363,2740,7503214.82,494
98701,2024-09-27,415475,15391,823,133851,8460,2390,6503345.58,494
98702,2024-10-02,95994,2598,188,36360,848,72,279406.42,494
98703,2024-10-05,480440,6301,994,357926,5066,1492,4692995.87,494
98704,2024-10-06,305075,7628,2959,157254,3710,646,1307489.83,494
98705,2024-10-08,401344,1221,427,306142,1642,413,1678306.44,494
98706,2024-10-10,165534,1343,1148,96983,9527,2550,9308477.62,494
98707,2024-10-13,247338,1097,487,171810,3973,760,2229878.03,494
98708,2024-10-16,57333,1765,282,43329,3415,915,2731514.07,494
98709,2024-10-17,363243,7644,744,267984,5535,1527,5437754.02,494
98710,2024-10-24,233946,2168,710,152574,8621,1418,6382858.48,494
98711,2024-10-27,405234,17571,3078,342841,8499,1113,1069975.9,494
98712,2024-10-29,479323,15668,3549,275811,1727,361,1117382.89,494
98713,2024-11-05,106465,2107,811,46382,3361,566,456882.24,494
98714,2024-11-06,206802,6271,1608,180133,7431,452,2128756.6,494
98715,2024-11-08,313410,3833,1591,188083,859,156,761482.93,494
98716,2024-11-09,311732,1820,2732,125968,9524,791,1169989.21,494
